MU1_Firings	MU2_Firings	MU3_Firings	MU4_Firings	MU5_Firings	MU6_Firings	MU7_Firings	MU8_Firings	MU9_Firings	MU10_Firings	MU11_Firings	MU12_Firings	MU13_Firings	MU14_Firings	MU15_Firings	MU16_Firings	MU17_Firings	MU18_Firings	MU19_Firings	MU20_Firings	MU21_Firings	MU22_Firings	MU23_Firings	MU24_Firings	MU25_Firings	MU26_Firings
1.09395003318787	1.27215003967285	1.275750041008	1.40939998626709	1.53945004940033	1.64744997024536	1.64384996891022	1.56465005874634	1.49489998817444	1.27349996566772	1.45214998722076	1.6429500579834	1.72259998321533	1.78065001964569	1.93229997158051	2.16810011863708	2.22705006599426	2.96324992179871	2.65680003166199	3.59730005264282	6.35174989700317	4.31459999084473	6.37244987487793	7.08435010910034	8.30025005340576	17.1944999694824
1.16279995441437	1.36259996891022	1.32480001449585	1.44854998588562	1.61640000343323	1.72035002708435	1.69649994373322	1.6429500579834	1.56599998474121	1.36035001277924	1.52369999885559	1.72169995307922	1.77884995937347	1.8787499666214	2.05019998550415	2.33100008964539	2.50964999198914	3.14595007896423	2.89980006217957	3.99959993362427	6.84539985656738	4.81769990921021	6.87510013580322	7.83494997024536	8.72144985198975	22.8739490509033
1.19295001029968	1.39094996452332	1.38240003585815	1.52190005779266	1.67445003986359	1.77839994430542	1.78380000591278	1.69605004787445	1.6105500459671	1.39859998226166	1.56105005741119	1.77884995937347	1.87964999675751	1.9970999956131	2.23784995079041	2.55509996414185	2.67615008354187	3.46140003204346	3.16214990615845	4.41720008850098	7.38224983215332	5.20244979858398	7.33500003814697	8.11709976196289	9.05445003509521	23.9444999694824
1.23570001125336	1.4436000585556	1.40400004386902	1.55970001220703	1.71405005455017	1.87290000915527	1.83465003967285	1.7491500377655	1.69784998893738	1.44539999961853	1.6105500459671	1.83870005607605	2.00114989280701	2.0749499797821	2.48130011558533	2.81294989585876	2.91645002365112	3.70530009269714	3.48480010032654	4.85190010070801	7.82954978942871	5.63399982452393	7.85834980010986	8.34119987487793	9.64665031433105	24.1357498168945
1.27394998073578	1.49489998817444	1.45799994468689	1.62269997596741	1.78380000591278	1.93455004692078	1.91250002384186	1.8342000246048	1.7532000541687	1.52369999885559	1.69920003414154	1.93274998664856	2.14965009689331	2.22344994544983	2.67525005340576	2.99429988861084	3.16394996643066	3.83084988594055	3.65759992599487	5.13945007324219	8.12969970703125	6.05924987792969	8.14589977264404	8.54775047302246	9.87884998321533	24.9911994934082
1.32255005836487	1.56194996833801	1.53719997406006	1.69830000400543	1.84860002994537	2.0263500213623	1.99800002574921	1.91069996356964	1.81665003299713	1.56869995594025	1.75139999389648	2.02950000762939	2.28644990921021	2.4614999294281	2.92184996604919	3.14685010910034	3.36555004119873	4.04010009765625	3.82905006408691	5.31134986877441	8.35919952392578	6.24375009536743	8.36190032958984	8.9239501953125	10.1457004547119	25.1842498779297
1.3819500207901	1.61415004730225	1.58580005168915	1.74870002269745	1.91384994983673	2.15100002288818	2.07675004005432	1.99170005321503	1.87919998168945	1.62045001983643	1.81484997272491	2.14919996261597	2.43989992141724	2.57220005989075	3.0492000579834	3.35295009613037	3.58065009117126	4.33890008926392	4.0477499961853	5.55480003356934	8.56620025634766	6.3400502204895	8.55000019073486	9.17504978179932	10.9404001235962	25.8313503265381
1.42289996147156	1.65645003318787	1.64429998397827	1.81124997138977	1.97864997386932	2.25044989585876	2.16540002822876	2.09384989738464	1.93229997158051	1.65240001678467	1.88415002822876	2.28060007095337	2.57940006256104	2.72429990768433	3.1594500541687	3.57929992675781	3.73049998283386	4.53870010375977	4.30919981002808	5.88105010986328	8.73404979705811	6.84089994430542	8.72865009307861	9.63224983215332	11.2207498550415	26.1693000793457
1.47555005550385	1.72214996814728	1.69875001907349	1.85625004768372	2.07089996337891	2.42414999008179	2.23830008506775	2.16179990768433	2.04524993896484	1.70955002307892	1.93589997291565	2.43945002555847	2.63879990577698	2.84669995307922	3.28544998168945	3.73095011711121	3.90059995651245	4.87305021286011	4.5423002243042	6.0610499382019	8.94060039520264	7.08795022964478	8.92710018157959	9.89640045166016	11.5532999038696	27.0895500183105
1.511549949646	1.78244996070862	1.74644994735718	1.93589997291565	2.20635008811951	2.55509996414185	2.37284994125366	2.27384996414185	2.12220001220703	1.7694000005722	2.04614996910095	2.5524001121521	2.81925010681152	2.99204993247986	3.39030003547668	3.83445000648499	4.04325008392334	5.05259990692139	4.87125015258789	6.2059497833252	9.11295032501221	7.39529991149902	9.12285041809082	10.0080003738403	12.1518001556396	27.913049697876
1.56194996833801	1.8342000246048	1.78380000591278	1.9889999628067	2.26979994773865	2.67164993286133	2.48399996757507	2.38004994392395	2.23604989051819	1.82385003566742	2.09384989738464	2.64330005645752	2.92589998245239	3.11400008201599	3.45735001564026	3.97755002975464	4.21110010147095	5.2150502204895	5.06610012054443	6.2743501663208	9.6471004486084	7.77104997634888	9.64529991149902	10.2973499298096	12.4141502380371	28.0822505950928
1.60739994049072	1.87919998168945	1.84949994087219	2.05380010604858	2.3724000453949	2.77244997024536	2.54924988746643	2.47950005531311	2.27835011482239	1.89719998836517	2.16449999809265	2.73690009117126	3.01904988288879	3.23099994659424	3.62069988250732	4.10085010528564	4.54005002975464	5.31944990158081	5.23439979553223	6.41879987716675	9.88650035858154	7.99650001525879	9.92385005950928	11.0006999969482	12.6990003585815	28.14794921875
1.64069998264313	1.95480000972748	1.91250002384186	2.13389992713928	2.50289988517761	2.84579992294312	2.67254996299744	2.57760000228882	2.38229990005493	1.92509996891022	2.22615003585815	2.81069993972778	3.15855002403259	3.33809995651245	3.7007999420166	4.33799982070923	4.85190010070801	5.50349998474121	5.34555006027222	6.67665004730225	10.0286998748779	8.14410018920898	10.1070003509521	11.2374000549316	12.961350440979	28.8391494750977
1.69470000267029	1.99800002574921	1.93859994411469	2.22164988517761	2.57894992828369	2.96099996566772	2.75760006904602	2.67344999313354	2.48219990730286	1.97595000267029	2.32515001296997	2.95919990539551	3.25574994087219	3.46140003204346	3.8231999874115	4.53329992294312	4.97655010223389	5.66820001602173	5.50169992446899	6.89940023422241	10.325249671936	8.35424995422363	10.2883501052856	11.5973997116089	13.2169504165649	29.1968994140625
1.74240005016327	2.04524993896484	2.02095007896423	2.28690004348755	2.67210006713867	3.08025002479553	2.84669995307922	2.75714993476868	2.57894992828369	2.04075002670288	2.4340500831604	3.01725006103516	3.35295009613037	3.59774994850159	3.94379997253418	4.84019994735718	5.21369981765747	5.88915014266968	5.67719984054565	7.1788501739502	10.9467000961304	8.56620025634766	10.9638004302979	12.0474004745483	13.6844997406006	29.8899002075195
1.77795004844666	2.11680006980896	2.07270002365112	2.37779998779297	2.77694988250732	3.14954996109009	2.95650005340576	2.86334991455078	2.65004992485046	2.11455011367798	2.50920009613037	3.10500001907349	3.45600008964539	3.68055009841919	4.09724998474121	5.02199983596802	5.31269979476929	6.07679986953735	5.84730005264282	7.44885015487671	11.2751998901367	8.75654983520508	11.1388502120972	12.4209003448486	13.9234504699707	30.082950592041
1.83599996566772	2.17980003356934	2.12625002861023	2.46644997596741	2.85209989547729	3.24720001220703	3.05369997024536	2.95694994926453	2.72385001182556	2.16179990768433	2.58299994468689	3.23550009727478	3.57795000076294	3.76515007019043	4.20389986038208	5.15339994430542	5.4621000289917	6.19920015335083	5.98454999923706	7.81244993209839	11.5636501312256	8.94375038146973	11.3305501937866	12.6603002548218	14.0827503204346	30.7984504699707
1.87695002555847	2.23740005493164	2.19105005264282	2.54789996147156	2.92904996871948	3.30795001983643	3.1594500541687	3.05369997024536	2.81340003013611	2.27204990386963	2.67569994926453	3.36104989051819	3.64860010147095	3.8272500038147	4.4212498664856	5.29739999771118	5.58584976196289	6.27479982376099	6.134850025177	7.98570013046265	12.035249710083	9.17864990234375	11.5528497695923	12.9455995559692	14.2798500061035	31.0041007995605
1.91069996356964	2.29635000228882	2.26484990119934	2.62260007858276	3.02535009384155	3.38264989852905	3.23055005073547	3.15899991989136	2.89844989776611	2.31885004043579	2.72699999809265	3.44295001029968	3.7300500869751	3.94829988479614	4.53105020523071	5.45625019073486	5.75729990005493	6.37785005569458	6.2059497833252	8.12115001678467	12.2462997436523	9.65429973602295	11.9308500289917	13.2957000732422	14.4607496261597	31.3339500427246
1.97325003147125	2.3643000125885	2.32424998283386	2.68020009994507	3.06944990158081	3.48839998245239	3.31019997596741	3.23324990272522	2.95694994926453	2.42775011062622	2.81699991226196	3.54419994354248	3.8272500038147	4.02705001831055	4.83974981307983	5.58809995651245	5.89230012893677	6.55469989776611	6.29460000991821	8.24625015258789	12.4200000762939	9.81674957275391	12.2431497573853	13.7209501266479	14.6911497116089	32.0166015625
2.01869988441467	2.41245007514954	2.37960004806519	2.76119995117188	3.15405011177063	3.58380007743835	3.40604996681213	3.3133499622345	3.02040004730225	2.47589993476868	2.89800000190735	3.67379999160767	3.91140007972717	4.12335014343262	5.02110004425049	5.7564001083374	5.98094987869263	6.70905017852783	6.37874984741211	8.36550045013428	12.7053003311157	9.8991003036499	12.4236001968384	13.9247999191284	14.895899772644	32.6403007507324
2.07809996604919	2.48399996757507	2.44169998168945	2.83139991760254	3.25349998474121	3.64275002479553	3.46094989776611	3.40470004081726	3.06809997558594	2.54159998893738	2.95425009727478	3.73095011711121	3.97620010375977	4.25745010375977	5.20695018768311	5.89184999465942	6.08039999008179	6.87195014953613	6.56774997711182	8.52884960174561	12.8961000442505	10.101149559021	12.6971998214722	14.0876998901367	15.1510496139526	32.9719505310059
2.1226499080658	2.56454992294312	2.50515007972717	2.89665007591248	3.37050008773804	3.69764995574951	3.55725002288818	3.47804999351501	3.15899991989136	2.60999989509583	3.05235004425049	3.79349994659424	4.10669994354248	4.37939977645874	5.29874992370605	5.99174976348877	6.14879989624023	7.00965023040771	6.72434997558594	8.72459983825684	13.0819501876831	10.2177000045776	13.0297498703003	14.2600498199463	15.7009496688843	33.7459487915039
2.16720008850098	2.6324999332428	2.5757999420166	2.98664999008179	3.43755006790161	3.79664993286133	3.61619997024536	3.54104995727539	3.25620007514954	2.66759991645813	3.10724997520447	3.88170003890991	4.20254993438721	4.59584999084473	5.42474985122681	6.0772500038147	6.25409984588623	7.13565015792847	6.87015008926392	8.89920043945313	13.2983999252319	10.4940004348755	13.3388996124268	14.4521999359131	16.0667991638184	34.1545486450195
2.23425006866455	2.67974996566772	2.63520002365112	3.05279994010925	3.51405000686646	3.85019993782043	3.70125007629395	3.65129995346069	3.36104989051819	2.74904990196228	3.20265007019043	3.95009994506836	4.33664989471436	4.67864990234375	5.49405002593994	6.14970016479492	6.34724998474121	7.27920007705688	7.03079986572266	8.98200035095215	13.7317495346069	10.8179998397827	13.6260004043579	14.7253503799438	16.2513008117676	34.7269515991211
2.28375005722046	2.72744989395142	2.68155002593994	3.11715006828308	3.59010004997253	3.93794989585876	3.76694989204407	3.70035004615784	3.45644998550415	2.80620002746582	3.25935006141663	4.0324501991272	4.49819993972778	4.87395000457764	5.62769985198975	6.27344989776611	6.36390018463135	7.44974994659424	7.16039991378784	9.17685031890869	13.933349609375	11.1370496749878	13.9369497299194	14.9013004302979	16.4020500183105	35.0199012756348
2.33594989776611	2.78099989891052	2.75355005264282	3.18600010871887	3.64590001106262	4.0324501991272	3.8484001159668	3.76064991950989	3.51360011100769	2.86380004882813	3.31244993209839	4.10624980926514	4.63094997406006	4.97475004196167	5.77440023422241	6.34724998474121	6.55649995803833	7.6725001335144	7.2832498550415	9.48915004730225	14.1029996871948	11.3480997085571	14.0840997695923	15.1533002853394	16.6221008300781	35.0356483459473
2.37555003166199	2.84085011482239	2.81745004653931	3.26655006408691	3.73140001296997	4.10309982299805	3.91230010986328	3.84255003929138	3.59505009651184	2.90744996070862	3.38715004920959	4.18769979476929	4.68809986114502	5.09040021896362	5.87790012359619	6.39944982528687	6.67754983901978	7.8326997756958	7.40385007858276	9.65114974975586	14.2096500396729	11.5519504547119	14.2074003219604	15.4854001998901	16.7994003295898	35.8866004943848
2.42910003662109	2.89890003204346	2.86244988441467	3.31785011291504	3.79169988632202	4.20930004119873	3.99464988708496	3.91545009613037	3.67245006561279	2.9875500202179	3.46050000190735	4.3137001991272	4.87349987030029	5.19840002059937	5.98140001296997	6.51555013656616	6.76665019989014	7.99154996871948	7.67700004577637	9.80685043334961	14.366250038147	11.9078998565674	14.3446502685547	15.7841997146606	16.9974002838135	36.1341018676758
2.48130011558533	2.95604991912842	2.92319989204407	3.39254999160767	3.85695004463196	4.31820011138916	4.0851001739502	3.97935009002686	3.72915005683899	3.04559993743896	3.51810002326965	4.40819978713989	4.97520017623901	5.31405019760132	6.05520009994507	6.73470020294189	6.90794992446899	8.1225004196167	7.8516001701355	9.93554973602295	14.5624504089355	12.0316495895386	14.5525503158569	16.043399810791	17.2111492156982	36.8149490356445
2.53800010681152	3.01950001716614	2.99114990234375	3.45059990882874	3.93615007400513	4.41765022277832	4.15754985809326	4.10580015182495	3.79080009460449	3.10139989852905	3.5824499130249	4.59945011138916	5.05079984664917	5.42700004577637	6.12405014038086	6.84000015258789	7.00470018386841	8.25345039367676	7.99065017700195	10.0773000717163	14.7379503250122	12.1842002868652	14.7510004043579	16.2234001159668	21.0667495727539	40.4806518554688
2.57850003242493	3.06855010986328	3.05145001411438	3.49784994125366	3.99780011177063	4.53644990921021	4.24440002441406	4.1611499786377	3.82680010795593	3.19679999351501	3.63194990158081	4.64489984512329	5.15339994430542	5.49720001220703	6.2765998840332	6.95835018157959	7.17164993286133	8.35694980621338	8.10270023345947	10.1816997528076	14.8914003372192	12.3173999786377	14.9665498733521	16.4043006896973	21.3290996551514	40.8096008300781
2.63790011405945	3.15674996376038	3.11444997787476	3.55815005302429	4.08645009994507	4.67640018463135	4.36409997940063	4.25880002975464	3.91094994544983	3.25169992446899	3.70440006256104	4.82040023803711	5.23710012435913	5.58405017852783	6.3422999382019	7.09065008163452	7.28144979476929	8.56079959869385	8.21294975280762	10.2716999053955	15.083550453186	12.46994972229	15.118200302124	16.6108493804932	21.6868495941162	41.6335487365723
2.67435002326965	3.22874999046326	3.1554000377655	3.61934995651245	4.15485000610352	4.79115009307861	4.49459981918335	4.3735499382019	3.97664999961853	3.30480003356934	3.76964998245239	4.90455007553101	5.31090021133423	5.67224979400635	6.43634986877441	7.22655010223389	7.3993501663208	8.72414970397949	8.29800033569336	10.4706001281738	15.2977504730225	12.6998996734619	15.3022499084473	16.8120002746582	21.903299331665	42.0898513793945
2.72880005836487	3.27239990234375	3.21705007553101	3.67470002174377	4.23675012588501	4.90679979324341	4.61745023727417	4.48245000839233	4.04370021820068	3.37949991226196	3.82995009422302	4.9967999458313	5.40360021591187	5.78385019302368	6.51644992828369	7.34130001068115	7.5725998878479	8.8663501739502	8.35515022277832	10.794150352478	15.4970998764038	12.8798999786377	15.4881000518799	17.025749206543	22.2182998657227	42.9039001464844
2.78684997558594	3.3345000743866	3.2688000202179	3.73049998283386	4.36409997940063	5.00759983062744	4.73085021972656	4.63005018234253	4.10580015182495	3.43394994735718	3.89114999771118	5.08634996414185	5.49765014648438	5.86439990997314	6.6397500038147	7.42589998245239	7.71164989471436	8.99954986572266	8.55720043182373	10.9692001342773	15.7076997756958	13.0234498977661	15.7504501342773	17.1998996734619	22.7024993896484	44.0738983154297
2.84264993667603	3.3880500793457	3.32999992370605	3.79215002059937	4.42665004730225	5.09894990921021	4.82490015029907	4.70205020904541	4.21155023574829	3.49244999885559	3.95190000534058	5.17229986190796	5.58629989624023	5.9377498626709	6.81389999389648	7.56675004959106	7.8070502281189	9.11655044555664	8.67780017852783	11.2004995346069	15.9596996307373	13.2106504440308	15.8985004425049	21.1284008026123	22.982400894165	44.858699798584
2.8903501033783	3.45554995536804	3.38625001907349	3.86100006103516	4.49459981918335	5.14890003204346	4.90815019607544	4.80060005187988	4.28534984588623	3.56894993782043	4.03875017166138	5.28884983062744	5.67360019683838	6.02505016326904	6.90974998474121	7.67385005950928	7.91144990921021	9.21329975128174	8.80920028686523	11.34494972229	16.1495990753174	13.3245000839233	16.1563491821289	21.3309001922607	23.5673999786377	45.2862014770508
2.91915011405945	3.51405000686646	3.44114995002747	3.91140007972717	4.61700010299683	5.20650005340576	4.95629978179932	4.90140008926392	4.37939977645874	3.62610006332397	4.10984992980957	5.33249998092651	5.75820016860962	6.0984001159668	7.00379991531372	7.7859001159668	8.04734992980957	9.31589984893799	8.93564987182617	11.4700498580933	16.2607498168945	13.6921501159668	16.348949432373	21.5878505706787	23.8337993621826	46.1101493835449
2.98799991607666	3.57435011863708	3.49830007553101	3.97394990921021	4.73220014572144	5.30999994277954	5.05170011520386	4.96080017089844	4.46444988250732	3.66659998893738	4.15485000610352	5.40269994735718	5.84415006637573	6.13170003890991	7.10370016098022	7.93664979934692	8.12924957275391	9.40590000152588	9.05714988708496	11.6464500427246	16.3997993469238	13.8753004074097	16.510950088501	21.8047504425049	23.9881496429443	46.8576011657715
3.02040004730225	3.6472499370575	3.54285001754761	4.04145002365112	4.82219982147217	5.34735012054443	5.12144994735718	5.06160020828247	4.53690004348755	3.7179000377655	4.21470022201538	5.45310020446777	5.93190002441406	6.25050020217896	7.22160005569458	8.050950050354	8.2138500213623	9.53369998931885	9.13094997406006	11.9286003112793	16.5532493591309	14.0508003234863	16.6639499664307	21.9915008544922	24.1447505950928	48.0131988525391
3.06900000572205	3.69899988174438	3.59684991836548	4.09814977645874	4.93470001220703	5.40315008163452	5.21280002593994	5.12144994735718	4.63005018234253	3.78495001792908	4.31640005111694	5.55345010757446	6.04125022888184	6.2765998840332	7.33995008468628	8.12609958648682	8.29755020141602	9.65114974975586	9.23490047454834	12.0257997512817	16.7485504150391	14.1682500839233	16.8138008117676	22.2425994873047	24.3760509490967	48.8209495544434
3.1342499256134	3.72915005683899	3.64680004119873	4.1975998878479	5.0310001373291	5.45580005645752	5.28119993209839	5.21280002593994	4.73220014572144	3.81375002861023	4.37580013275146	5.67360019683838	6.1217999458313	6.37604999542236	7.3966498374939	8.24985027313232	8.3614501953125	9.74565029144287	9.32085037231445	12.2021999359131	16.8894004821777	14.2757997512817	16.968599319458	22.6476001739502	24.6055507659912	50.0683517456055
3.18779993057251	3.79259991645813	3.70260000228882	4.23000001907349	5.12235021591187	5.55165004730225	5.3518500328064	5.28210020065308	4.84245014190674	3.884850025177	4.46309995651245	5.77845001220703	6.15105009078979	6.44220018386841	7.50194978713989	8.33489990234375	8.44334983825684	9.85319995880127	9.41940021514893	12.3088502883911	17.0279998779297	14.3563499450684	17.2061996459961	23.0373001098633	24.9957008361816	50.2069511413574
3.24314999580383	3.8596498966217	3.76559996604919	4.34159994125366	5.18580007553101	5.62139987945557	5.40269994735718	5.35139989852905	4.90185022354126	3.9456000328064	4.53779983520508	5.85270023345947	6.25185012817383	6.49034976959229	7.70580005645752	8.43795013427734	8.56169986724854	9.93645000457764	9.54810047149658	12.4631996154785	17.2017002105713	14.4724502563477	21.0586490631104	23.5646991729736	25.2085494995117	50.8815002441406
3.29174995422363	3.91004991531372	3.79349994659424	4.39919996261597	5.23035001754761	5.7118501663208	5.49720001220703	5.42070007324219	4.9734001159668	3.98790001869202	4.61609983444214	5.91524982452393	6.29190015792847	6.56279993057251	7.8173999786377	8.56350040435791	8.67510032653809	10.078200340271	9.65250015258789	12.5775003433228	21.0631504058838	14.5530004501343	21.4001998901367	23.826150894165	25.5037498474121	51.0155982971191
3.34619998931885	3.95595002174377	3.86415004730225	4.4869499206543	5.31990003585815	5.7797999382019	5.58584976196289	5.49674987792969	5.05124998092651	4.03560018539429	4.7052001953125	6.02594995498657	6.37874984741211	6.66540002822876	7.90514993667603	8.71424961090088	8.75115013122559	10.135350227356	9.73124980926514	12.8142004013062	21.3331508636475	14.694299697876	21.6265506744385	24.0034503936768	25.827299118042	51.1361999511719
3.38940000534058	4.01984977722168	3.91545009613037	4.55625009536743	5.39729976654053	5.86845016479492	5.67269992828369	5.58764982223511	5.12909984588623	4.10174989700317	4.79879999160767	6.08085012435913	6.4394998550415	6.78105020523071	8.04329967498779	8.77770042419434	8.84654998779297	10.2815999984741	9.85095024108887	12.8493003845215	21.6009006500244	14.8126497268677	21.7966499328613	24.1240501403809	26.0153999328613	51.9304504394531
3.44204998016357	4.08374977111816	3.94919991493225	4.60890007019043	5.47200012207031	5.94224977493286	5.72489976882935	5.67360019683838	5.21280002593994	4.14900016784668	4.87349987030029	6.12314987182617	6.49350023269653	6.84180021286011	8.08380031585693	8.85149955749512	8.91765022277832	10.3549499511719	9.94005012512207	13.0013999938965	21.8065490722656	14.8909502029419	21.9829502105713	24.4053001403809	26.2723503112793	52.0726509094238
3.48210000991821	4.12785005569458	4.02209997177124	4.68540000915527	5.5462498664856	6.02955007553101	5.8112998008728	5.75054979324341	5.29470014572144	4.20389986038208	4.95900011062622	6.19964981079102	6.54930019378662	6.97454977035522	8.20890045166016	8.98740005493164	9.0423002243042	10.5120000839233	10.0242004394531	13.1166000366211	21.9941997528076	15.1037998199463	22.2997493743896	24.5834999084473	26.5288505554199	52.992000579834
3.5378999710083	4.18095016479492	4.08419990539551	4.77899980545044	5.62680006027222	6.08354997634888	5.86574983596802	5.81759977340698	5.34420013427734	4.27950000762939	5.0201997756958	6.25365018844604	6.62984991073608	7.05329990386963	8.29214954376221	9.08189964294434	9.14354991912842	10.5934495925903	10.1015996932983	13.2988500595093	22.2794990539551	15.1483497619629	22.6718997955322	24.8089504241943	26.7705001831055	53.1882019042969
3.57570004463196	4.24394989013672	4.13145017623901	4.83974981307983	5.72399997711182	6.13439989089966	5.93459987640381	5.89230012893677	5.42159986495972	4.32719993591309	5.10659980773926	6.33104991912842	6.71985006332397	7.12440013885498	8.3375997543335	9.18225002288818	9.23219966888428	10.722149848938	10.2217502593994	13.5530996322632	22.6394996643066	15.2891998291016	22.8717002868652	25.0267505645752	26.9482498168945	53.7790489196777
3.62744998931885	4.30019998550415	4.17285013198853	4.93515014648438	5.76989984512329	6.19920015335083	6.02414989471436	5.98140001296997	5.49720001220703	4.40325021743774	5.16960000991821	6.37830018997192	6.82245016098022	7.18965005874634	8.43659973144531	9.29835033416748	9.30150032043457	10.9106998443604	10.3810501098633	13.6831502914429	22.9374008178711	15.491250038147	23.2406997680664	25.1212501525879	27.0580501556396	54.1786499023438
3.66840004920959	4.37669992446899	4.24079990386963	5.01480007171631	5.85764980316162	6.27390003204346	6.07950019836426	6.04979991912842	5.58629989624023	4.45994997024536	5.23710012435913	6.4345498085022	6.88679981231689	7.28055000305176	8.5536003112793	9.39690017700195	9.41985034942627	11.016900062561	10.4701499938965	13.7695503234863	23.2195491790771	15.6397495269775	23.565149307251	25.4605503082275	27.1831493377686	54.6534004211426
3.72734999656677	4.42439985275269	4.2975001335144	5.05530023574829	5.9404501914978	6.34455013275146	6.14970016479492	6.11100006103516	5.62904977798462	4.5211501121521	5.29155015945435	6.53084993362427	6.97230005264282	7.34355020523071	8.61929988861084	9.48509979248047	9.49680042266846	11.1248998641968	10.6136999130249	13.9598999023438	23.5683002471924	15.7986001968384	23.7320995330811	25.8340492248535	27.4702491760254	54.9351005554199
