124.00000	0.92173
124.00000	1.04731
126.00000	0.67058
126.00000	0.85894
126.00000	0.48221
128.00000	1.11010
130.00000	1.11010
130.00000	0.79615
132.00000	0.54500
132.00000	1.48682
134.00000	1.42404
134.00000	0.73337
136.00000	2.30307
136.00000	0.48221
138.00000	1.73798
138.00000	0.29385
140.00000	0.67058
140.00000	1.48682
142.00000	1.61240
142.00000	0.60779
144.00000	0.79615
144.00000	1.29846
146.00000	1.17288
146.00000	0.92173
148.00000	1.17288
148.00000	0.60779
150.00000	0.54500
150.00000	0.92173
152.00000	0.73337
152.00000	1.29846
154.00000	2.11471
154.00000	1.36125
156.00000	1.36125
156.00000	1.67519
158.00000	0.79615
158.00000	0.10548
160.00000	1.11010
160.00000	0.67058
162.00000	1.04731
162.00000	0.98452
164.00000	0.73337
164.00000	1.48682
166.00000	0.35664
166.00000	0.54500
168.00000	0.73337
168.00000	1.23567
170.00000	1.29846
170.00000	0.92173
172.00000	0.48221
172.00000	1.04731
174.00000	0.48221
174.00000	1.04731
176.00000	0.60779
176.00000	0.92173
178.00000	0.85894
178.00000	0.79615
180.00000	-0.08288
180.00000	0.10548
182.00000	0.41943
182.00000	0.98452
184.00000	1.11010
184.00000	0.98452
186.00000	0.85894
186.00000	0.79615
188.00000	0.60779
188.00000	1.11010
190.00000	1.36125
190.00000	0.54500
192.00000	1.29846
192.00000	1.48682
194.00000	0.60779
194.00000	1.42404
196.00000	0.10548
196.00000	0.67058
198.00000	-0.20846
198.00000	0.73337
200.00000	0.85894
200.00000	1.48682
202.00000	0.73337
202.00000	1.42404
204.00000	0.67058
204.00000	0.98452
206.00000	1.04731
206.00000	1.17288
208.00000	0.98452
208.00000	0.54500
210.00000	1.04731
210.00000	1.80077
210.00000	0.29385
212.00000	0.85894
214.00000	0.92173
214.00000	0.48221
216.00000	0.73337
216.00000	1.42404
218.00000	0.79615
218.00000	1.04731
220.00000	1.29846
220.00000	1.23567
222.00000	1.29846
222.00000	2.67980
224.00000	0.92173
224.00000	1.04731
226.00000	0.60779
226.00000	-0.33403
228.00000	1.04731
228.00000	1.42404
230.00000	1.86355
230.00000	0.98452
232.00000	0.67058
232.00000	0.29385
234.00000	0.41943
234.00000	0.16827
236.00000	1.98913
236.00000	1.61240
238.00000	0.85894
238.00000	1.29846
240.00000	2.11471
240.00000	1.23567
242.00000	-0.27125
242.00000	0.35664
242.00000	1.11010
244.00000	1.04731
246.00000	1.29846
246.00000	0.79615
248.00000	0.04270
248.00000	0.29385
250.00000	0.54500
250.00000	1.48682
252.00000	1.98913
252.00000	1.61240
254.00000	1.11010
254.00000	1.67519
256.00000	1.04731
256.00000	0.67058
258.00000	1.17288
258.00000	1.11010
260.00000	0.92173
260.00000	0.98452
262.00000	1.23567
262.00000	0.10548
264.00000	0.60779
264.00000	-0.33403
266.00000	1.80077
266.00000	0.92173
268.00000	0.04270
268.00000	0.79615
270.00000	1.04731
270.00000	1.42404
272.00000	1.04731
272.00000	0.67058
274.00000	1.36125
274.00000	1.04731
274.00000	0.48221
276.00000	0.67058
278.00000	1.36125
278.00000	1.04731
280.00000	1.17288
280.00000	1.23567
282.00000	0.98452
282.00000	0.29385
284.00000	1.54961
284.00000	0.54500
286.00000	1.23567
286.00000	1.11010
288.00000	1.54961
288.00000	0.60779
290.00000	1.11010
290.00000	1.04731
292.00000	0.29385
292.00000	0.92173
294.00000	0.67058
294.00000	1.98913
296.00000	1.11010
296.00000	1.42404
298.00000	0.98452
298.00000	0.60779
300.00000	1.54961
300.00000	1.23567
302.00000	0.85894
302.00000	1.11010
304.00000	0.29385
304.00000	1.23567
306.00000	-0.08288
306.00000	-0.71076
308.00000	0.60779
308.00000	1.23567
310.00000	1.23567
310.00000	0.48221
312.00000	0.73337
312.00000	1.04731
314.00000	0.73337
314.00000	0.35664
316.00000	0.60779
316.00000	1.04731
318.00000	1.42404
318.00000	1.42404
320.00000	1.11010
320.00000	1.04731
322.00000	1.11010
322.00000	0.16827
324.00000	-0.33403
324.00000	1.23567
326.00000	0.41943
326.00000	0.79615
328.00000	0.16827
328.00000	0.23106
330.00000	0.23106
330.00000	-0.20846
332.00000	-0.02009
332.00000	0.73337
334.00000	0.79615
334.00000	0.85894
336.00000	1.48682
336.00000	1.04731
338.00000	0.48221
338.00000	1.11010
340.00000	0.85894
340.00000	0.98452
342.00000	0.67058
342.00000	0.41943
344.00000	0.48221
344.00000	1.23567
346.00000	1.23567
346.00000	0.85894
348.00000	0.41943
348.00000	0.23106
350.00000	1.86355
350.00000	2.11471
352.00000	1.67519
352.00000	1.11010
354.00000	0.98452
354.00000	0.92173
356.00000	0.41943
356.00000	0.48221
358.00000	1.17288
358.00000	0.92173
360.00000	1.04731
360.00000	1.17288
362.00000	0.92173
362.00000	1.11010
364.00000	1.17288
364.00000	0.67058
366.00000	0.54500
366.00000	0.35664
368.00000	0.60779
368.00000	-0.08288
370.00000	1.11010
370.00000	1.67519
370.00000	0.41943
373.00000	1.23567
373.00000	1.04731
375.00000	1.17288
375.00000	0.79615
377.00000	-0.08288
377.00000	0.54500
379.00000	0.67058
379.00000	1.23567
381.00000	0.92173
381.00000	1.48682
383.00000	0.92173
383.00000	0.04270
385.00000	0.48221
385.00000	0.67058
387.00000	0.85894
387.00000	1.92634
389.00000	0.48221
389.00000	0.79615
391.00000	0.16827
391.00000	0.10548
393.00000	1.29846
393.00000	0.92173
395.00000	0.85894
395.00000	0.85894
397.00000	1.23567
397.00000	0.10548
399.00000	0.67058
399.00000	0.73337
401.00000	0.85894
401.00000	0.98452
403.00000	1.61240
403.00000	1.04731
405.00000	1.80077
405.00000	0.23106
407.00000	0.73337
407.00000	0.04270
409.00000	0.67058
409.00000	0.54500
411.00000	1.42404
411.00000	1.17288
413.00000	0.79615
413.00000	1.29846
415.00000	1.23567
415.00000	0.35664
417.00000	0.92173
417.00000	1.42404
419.00000	-0.33403
419.00000	1.17288
421.00000	1.17288
421.00000	1.23567
423.00000	0.73337
423.00000	0.79615
425.00000	1.23567
425.00000	0.29385
427.00000	0.85894
427.00000	1.04731
429.00000	1.42404
429.00000	0.35664
431.00000	1.48682
431.00000	0.48221
433.00000	0.41943
433.00000	0.16827
435.00000	0.73337
435.00000	1.23567
437.00000	1.80077
437.00000	0.67058
439.00000	1.04731
439.00000	0.98452
441.00000	1.54961
441.00000	0.85894
443.00000	1.11010
443.00000	1.86355
445.00000	0.41943
445.00000	1.48682
445.00000	0.92173
447.00000	0.85894
449.00000	0.35664
449.00000	1.36125
451.00000	0.85894
451.00000	0.73337
453.00000	1.29846
453.00000	0.41943
455.00000	0.67058
455.00000	0.23106
457.00000	1.04731
457.00000	1.11010
459.00000	0.54500
459.00000	0.54500
461.00000	1.04731
461.00000	0.60779
463.00000	0.73337
463.00000	0.67058
465.00000	1.36125
465.00000	1.23567
465.00000	0.85894
467.00000	0.73337
469.00000	0.48221
469.00000	1.23567
471.00000	0.98452
471.00000	0.98452
473.00000	0.48221
473.00000	0.79615
475.00000	0.41943
475.00000	0.10548
477.00000	2.05192
477.00000	1.23567
479.00000	0.60779
479.00000	-0.20846
481.00000	0.10548
481.00000	0.35664
481.00000	0.23106
483.00000	0.35664
485.00000	1.42404
485.00000	1.17288
487.00000	0.60779
487.00000	-0.33403
489.00000	0.73337
489.00000	1.67519
491.00000	0.60779
491.00000	1.54961
493.00000	0.79615
493.00000	0.79615
495.00000	1.11010
495.00000	0.48221
497.00000	-0.58519
497.00000	0.35664
499.00000	0.73337
499.00000	1.04731
501.00000	1.17288
501.00000	1.17288
503.00000	0.92173
503.00000	0.60779
505.00000	0.67058
505.00000	1.23567
507.00000	1.17288
507.00000	0.98452
509.00000	1.48682
509.00000	1.54961
511.00000	0.54500
511.00000	0.73337
513.00000	0.98452
513.00000	0.23106
515.00000	0.79615
515.00000	0.98452
517.00000	0.67058
517.00000	1.29846
519.00000	1.36125
519.00000	1.23567
521.00000	0.23106
521.00000	0.23106
523.00000	0.98452
523.00000	1.36125
525.00000	0.48221
525.00000	0.92173
527.00000	1.04731
527.00000	1.11010
529.00000	1.04731
529.00000	1.92634
529.00000	1.48682
531.00000	0.67058
533.00000	0.48221
533.00000	0.48221
535.00000	0.79615
535.00000	1.42404
537.00000	1.61240
537.00000	2.05192
539.00000	1.23567
539.00000	0.41943
541.00000	0.54500
541.00000	0.92173
543.00000	0.98452
543.00000	0.79615
545.00000	0.73337
545.00000	0.29385
547.00000	0.67058
547.00000	0.23106
549.00000	0.67058
549.00000	1.23567
551.00000	1.11010
551.00000	1.29846
553.00000	1.36125
553.00000	1.29846
555.00000	1.11010
555.00000	0.98452
557.00000	1.54961
557.00000	1.73798
559.00000	0.73337
559.00000	0.73337
561.00000	0.73337
561.00000	0.48221
563.00000	0.98452
563.00000	1.29846
563.00000	1.48682
565.00000	1.04731
567.00000	0.98452
567.00000	1.11010
569.00000	1.23567
569.00000	0.67058
571.00000	1.42404
571.00000	1.17288
573.00000	1.23567
573.00000	1.54961
575.00000	1.17288
575.00000	0.67058
577.00000	0.73337
577.00000	0.29385
579.00000	1.17288
579.00000	1.23567
581.00000	0.85894
581.00000	1.67519
583.00000	-0.27125
583.00000	1.23567
585.00000	1.86355
585.00000	1.04731
587.00000	0.67058
587.00000	0.54500
589.00000	0.48221
589.00000	1.92634
591.00000	1.73798
591.00000	1.29846
593.00000	1.17288
593.00000	0.41943
595.00000	0.35664
595.00000	1.23567
597.00000	0.60779
597.00000	1.23567
599.00000	0.10548
599.00000	0.92173
601.00000	1.48682
601.00000	1.67519
603.00000	1.29846
603.00000	1.23567
605.00000	0.92173
605.00000	0.54500
607.00000	0.79615
607.00000	0.92173
609.00000	1.29846
609.00000	1.29846
611.00000	0.54500
611.00000	1.11010
613.00000	1.17288
613.00000	0.60779
615.00000	-0.27125
615.00000	0.60779
617.00000	1.29846
617.00000	1.86355
619.00000	2.05192
619.00000	1.23567
621.00000	1.54961
621.00000	1.23567
623.00000	1.98913
623.00000	1.29846
625.00000	0.60779
625.00000	1.80077
627.00000	1.61240
627.00000	1.42404
629.00000	1.23567
629.00000	1.73798
631.00000	0.16827
631.00000	0.54500
633.00000	1.29846
633.00000	0.67058
635.00000	1.04731
635.00000	0.98452
637.00000	1.48682
637.00000	1.29846
639.00000	1.36125
639.00000	0.60779
641.00000	1.48682
641.00000	1.61240
641.00000	0.92173
643.00000	1.86355
645.00000	1.73798
645.00000	0.79615
647.00000	0.98452
647.00000	0.79615
649.00000	0.29385
649.00000	0.35664
651.00000	1.67519
651.00000	1.42404
653.00000	1.23567
653.00000	1.67519
655.00000	1.42404
655.00000	1.48682
657.00000	0.73337
657.00000	0.67058
659.00000	1.17288
659.00000	1.80077
661.00000	1.92634
661.00000	1.11010
663.00000	1.11010
663.00000	1.61240
665.00000	1.04731
665.00000	1.42404
667.00000	1.23567
667.00000	1.61240
669.00000	1.36125
669.00000	0.98452
671.00000	1.80077
671.00000	1.61240
673.00000	0.98452
673.00000	1.23567
675.00000	1.73798
675.00000	0.60779
677.00000	0.67058
677.00000	1.54961
679.00000	0.29385
679.00000	0.54500
681.00000	1.48682
681.00000	1.48682
683.00000	0.98452
683.00000	1.11010
685.00000	0.92173
685.00000	0.79615
687.00000	1.17288
687.00000	1.61240
689.00000	1.54961
689.00000	0.92173
691.00000	0.67058
691.00000	1.23567
693.00000	0.67058
693.00000	1.92634
695.00000	1.48682
695.00000	0.98452
697.00000	1.23567
697.00000	0.73337
699.00000	0.60779
699.00000	0.35664
701.00000	1.67519
701.00000	2.05192
703.00000	1.11010
703.00000	1.36125
705.00000	0.54500
705.00000	0.85894
707.00000	0.79615
707.00000	1.54961
709.00000	1.73798
709.00000	0.98452
711.00000	1.17288
711.00000	1.29846
713.00000	0.98452
713.00000	1.42404
715.00000	1.48682
715.00000	1.42404
717.00000	2.49144
717.00000	0.60779
719.00000	0.98452
719.00000	1.61240
721.00000	1.11010
721.00000	1.11010
723.00000	0.48221
723.00000	1.61240
725.00000	2.05192
725.00000	0.98452
727.00000	0.92173
727.00000	0.73337
729.00000	1.48682
729.00000	0.60779
731.00000	0.67058
731.00000	1.61240
733.00000	1.29846
733.00000	0.98452
733.00000	1.23567
735.00000	1.17288
737.00000	1.23567
737.00000	0.73337
739.00000	1.48682
739.00000	1.86355
741.00000	1.80077
741.00000	2.11471
743.00000	0.35664
743.00000	0.98452
745.00000	1.36125
745.00000	1.67519
747.00000	0.92173
747.00000	0.23106
749.00000	0.54500
749.00000	0.98452
751.00000	1.23567
751.00000	1.80077
753.00000	1.92634
753.00000	1.98913
753.00000	2.05192
755.00000	1.04731
757.00000	0.73337
757.00000	0.92173
759.00000	1.11010
759.00000	1.04731
761.00000	0.79615
761.00000	1.54961
763.00000	1.04731
763.00000	1.67519
765.00000	1.73798
765.00000	0.73337
767.00000	1.61240
767.00000	1.73798
769.00000	1.61240
769.00000	1.23567
771.00000	2.49144
771.00000	1.92634
771.00000	1.73798
773.00000	1.98913
775.00000	1.54961
775.00000	1.23567
777.00000	2.11471
777.00000	2.55422
779.00000	2.36586
779.00000	2.30307
781.00000	2.99374
781.00000	1.98913
783.00000	3.05653
783.00000	4.56345
785.00000	3.93556
785.00000	4.06114
787.00000	4.18672
787.00000	4.18672
789.00000	3.37047
789.00000	3.55884
791.00000	4.68902
791.00000	4.37508
793.00000	5.00296
793.00000	4.62623
795.00000	4.62623
795.00000	4.56345
797.00000	5.12854
797.00000	4.75181
799.00000	5.19133
799.00000	5.81921
802.00000	5.75642
802.00000	5.63085
802.00000	5.81921
804.00000	5.94479
804.00000	5.00296
806.00000	5.63085
806.00000	5.88200
808.00000	5.94479
808.00000	6.32152
810.00000	6.07036
810.00000	6.13315
812.00000	6.44709
812.00000	6.88661
814.00000	6.76103
814.00000	6.57267
816.00000	7.57728
816.00000	6.88661
818.00000	6.57267
818.00000	7.57728
820.00000	7.51449
820.00000	7.70286
822.00000	7.38892
822.00000	7.95401
824.00000	7.32613
824.00000	7.45170
826.00000	7.32613
826.00000	6.63546
828.00000	7.07497
828.00000	7.64007
830.00000	8.07959
830.00000	7.76564
832.00000	7.70286
832.00000	8.45631
834.00000	8.39353
834.00000	8.51910
836.00000	8.45631
836.00000	8.26795
838.00000	8.70747
838.00000	7.70286
840.00000	8.20516
840.00000	9.52371
842.00000	9.08420
842.00000	9.58650
844.00000	8.70747
844.00000	8.58189
846.00000	9.14699
846.00000	9.27256
848.00000	9.90044
848.00000	9.46093
850.00000	9.96323
850.00000	10.65390
852.00000	9.96323
852.00000	9.20977
854.00000	9.64929
854.00000	9.77487
856.00000	11.34457
856.00000	10.65390
858.00000	9.90044
858.00000	9.83766
860.00000	10.21438
860.00000	10.77948
862.00000	11.09342
862.00000	10.52833
864.00000	10.40275
864.00000	11.40736
866.00000	11.84688
866.00000	11.97245
868.00000	11.59572
868.00000	11.03063
870.00000	11.65851
870.00000	11.97245
872.00000	12.28640
872.00000	11.21900
874.00000	11.40736
874.00000	11.34457
876.00000	11.59572
876.00000	11.65851
878.00000	12.03524
878.00000	11.90967
880.00000	11.09342
880.00000	12.16082
882.00000	11.65851
882.00000	11.78409
884.00000	11.03063
884.00000	11.72130
886.00000	11.53294
886.00000	11.53294
888.00000	10.84227
888.00000	11.28178
890.00000	11.34457
890.00000	11.34457
892.00000	11.84688
892.00000	11.59572
894.00000	11.72130
894.00000	11.03063
896.00000	11.72130
896.00000	12.16082
898.00000	12.41197
898.00000	12.28640
900.00000	12.09803
900.00000	11.59572
902.00000	12.72591
902.00000	12.85149
904.00000	13.03985
904.00000	12.85149
906.00000	13.29101
906.00000	13.22822
908.00000	13.16543
908.00000	12.53755
910.00000	14.23283
910.00000	12.85149
912.00000	12.53755
912.00000	12.34918
914.00000	12.72591
914.00000	13.03985
916.00000	13.03985
916.00000	13.22822
918.00000	14.29562
918.00000	14.29562
920.00000	13.16543
920.00000	14.67235
922.00000	14.35841
922.00000	13.29101
924.00000	13.41658
924.00000	14.10725
926.00000	13.98168
926.00000	13.60495
928.00000	14.42119
928.00000	13.91889
930.00000	14.54677
930.00000	14.48398
930.00000	14.98629
932.00000	15.55138
934.00000	13.91889
934.00000	14.29562
936.00000	14.86071
936.00000	14.67235
938.00000	14.42119
938.00000	14.73513
940.00000	14.67235
940.00000	15.36302
942.00000	14.92350
942.00000	14.10725
944.00000	15.67696
944.00000	15.36302
946.00000	15.36302
946.00000	14.92350
948.00000	15.48859
948.00000	14.98629
950.00000	15.67696
950.00000	15.42581
952.00000	15.42581
952.00000	16.86993
954.00000	15.73975
954.00000	16.80715
956.00000	16.30484
956.00000	16.68157
958.00000	18.06291
958.00000	17.87454
960.00000	17.68618
960.00000	17.18387
963.00000	16.61878
963.00000	17.18387
963.00000	16.74436
965.00000	19.06752
965.00000	18.25127
967.00000	18.50243
967.00000	18.87916
969.00000	18.56522
969.00000	18.75358
971.00000	19.13031
971.00000	19.44425
973.00000	19.88377
973.00000	19.63261
975.00000	19.75819
975.00000	19.38146
977.00000	19.38146
977.00000	20.13492
979.00000	19.75819
979.00000	20.82559
981.00000	21.51626
981.00000	20.07213
983.00000	20.07213
983.00000	20.44886
985.00000	21.39068
985.00000	20.63723
987.00000	21.70463
987.00000	21.45347
989.00000	21.70463
989.00000	21.45347
991.00000	21.89299
991.00000	21.89299
993.00000	21.89299
993.00000	22.83481
995.00000	22.33251
995.00000	23.08597
995.00000	23.14875
997.00000	22.58366
999.00000	23.90221
999.00000	23.39991
1001.00000	24.53009
1001.00000	24.96961
1003.00000	24.96961
1003.00000	24.96961
1005.00000	24.02779
1005.00000	25.09519
1007.00000	25.59749
1007.00000	24.90682
1009.00000	25.22076
1009.00000	24.96961
1011.00000	26.28816
1011.00000	26.41374
1013.00000	26.09980
1013.00000	25.84865
1015.00000	25.97422
1015.00000	26.03701
1017.00000	25.72307
1017.00000	26.53932
1019.00000	27.22999
1019.00000	27.48114
1021.00000	27.04162
1021.00000	27.41835
1023.00000	26.72768
1023.00000	27.35556
1025.00000	27.04162
1025.00000	26.09980
1025.00000	26.79047
1027.00000	27.60672
1029.00000	27.92066
1029.00000	28.10902
1031.00000	27.85787
1031.00000	27.92066
1033.00000	28.04623
1033.00000	28.04623
1035.00000	28.48575
1035.00000	27.16720
1037.00000	27.92066
1037.00000	27.98345
1039.00000	27.98345
1039.00000	27.66950
1041.00000	28.98806
1041.00000	29.11363
1043.00000	28.86248
1043.00000	28.92527
1045.00000	28.04623
1045.00000	29.11363
1047.00000	28.04623
1047.00000	28.54854
1049.00000	28.17181
1049.00000	29.49036
1051.00000	28.54854
1051.00000	29.36479
1053.00000	29.49036
1053.00000	29.36479
1055.00000	29.49036
1055.00000	28.61133
1057.00000	29.11363
1057.00000	28.98806
1059.00000	28.92527
1059.00000	29.30200
1061.00000	29.80430
1061.00000	28.92527
1063.00000	29.30200
1063.00000	29.61594
1065.00000	29.17642
1065.00000	29.36479
1067.00000	30.80891
1067.00000	30.74613
1069.00000	30.80891
1070.00000	30.68334
1070.00000	30.18103
1070.00000	30.80891
1072.00000	30.43218
1074.00000	30.18103
1074.00000	29.99267
1076.00000	29.92988
1076.00000	31.43680
1078.00000	32.12747
1078.00000	31.31122
1080.00000	31.18564
1080.00000	31.75074
1082.00000	31.56237
1082.00000	31.31122
1084.00000	31.49958
1084.00000	31.81353
1086.00000	32.31583
1086.00000	32.94371
1088.00000	32.12747
1088.00000	32.75535
1090.00000	32.37862
1090.00000	32.12747
1092.00000	32.06468
1092.00000	32.37862
1094.00000	33.06929
1094.00000	33.06929
1096.00000	32.81814
1096.00000	32.88092
1098.00000	32.00189
1098.00000	32.62977
1100.00000	32.69256
1100.00000	33.88554
1102.00000	34.32505
1102.00000	34.01111
1104.00000	33.38323
1104.00000	33.50881
1106.00000	33.44602
1106.00000	33.94832
1108.00000	34.01111
1108.00000	34.89015
1110.00000	33.63438
1110.00000	34.32505
1112.00000	34.51342
1112.00000	34.82736
1114.00000	34.63899
1114.00000	34.70178
1116.00000	34.76457
1116.00000	34.70178
1118.00000	35.26688
1118.00000	35.32966
1120.00000	35.58082
1120.00000	36.96216
1122.00000	36.52264
1122.00000	36.58543
1124.00000	36.77379
1124.00000	36.71100
1126.00000	36.77379
1126.00000	36.96216
1128.00000	37.08773
1128.00000	36.64822
1130.00000	37.77840
1130.00000	37.33889
1132.00000	36.89937
1132.00000	37.02495
1134.00000	37.65283
1134.00000	38.15513
1136.00000	38.78302
1136.00000	38.72023
1137.00000	38.65744
1139.00000	38.72023
1139.00000	38.59465
1141.00000	38.72023
1141.00000	38.40629
1143.00000	39.41090
1143.00000	38.40629
1145.00000	39.66205
1145.00000	40.28993
1147.00000	39.72484
1147.00000	38.90859
1149.00000	38.59465
1149.00000	40.35272
1151.00000	40.47830
1151.00000	39.66205
1153.00000	40.41551
1153.00000	40.28993
1155.00000	40.54109
1155.00000	40.10157
1155.00000	40.66666
1157.00000	41.85964
1159.00000	40.35272
1159.00000	40.16436
1161.00000	41.10618
1161.00000	41.60848
1163.00000	40.47830
1163.00000	41.16897
1165.00000	41.16897
1165.00000	42.11079
1167.00000	41.73406
1167.00000	41.54570
1169.00000	42.29915
1169.00000	41.67127
1171.00000	42.67588
1171.00000	42.36194
1171.00000	43.24098
1173.00000	43.17819
1175.00000	43.05261
1175.00000	42.67588
1177.00000	42.92704
1177.00000	43.24098
1179.00000	42.73867
1179.00000	43.30377
1181.00000	42.92704
1181.00000	43.11540
1183.00000	42.73867
1183.00000	44.62232
1185.00000	45.25020
1185.00000	44.37117
1187.00000	44.37117
1187.00000	44.43395
1189.00000	44.93626
1189.00000	44.49674
1191.00000	44.18280
1191.00000	45.56414
1193.00000	45.06184
1193.00000	45.75251
1195.00000	45.62693
1195.00000	45.12462
1197.00000	45.18741
1197.00000	45.31299
1199.00000	44.87347
1199.00000	45.31299
1201.00000	45.75251
1202.00000	45.87808
1202.00000	45.81529
1202.00000	46.19202
1204.00000	46.44318
1206.00000	46.63154
1206.00000	47.44779
1208.00000	46.88269
1208.00000	46.38039
1210.00000	45.75251
1210.00000	45.68972
1212.00000	46.12924
1212.00000	46.56875
1214.00000	46.88269
1214.00000	45.62693
1214.00000	46.06645
1216.00000	46.06645
1218.00000	47.32221
1218.00000	47.32221
1220.00000	47.57336
1220.00000	47.88730
1222.00000	46.63154
1222.00000	47.44779
1224.00000	47.69894
1224.00000	47.95009
1226.00000	46.81991
1226.00000	46.25481
1228.00000	47.19663
1228.00000	47.95009
1230.00000	48.51519
1230.00000	48.26403
1232.00000	48.07567
1232.00000	48.13846
1234.00000	48.82913
1234.00000	48.45240
1234.00000	49.01749
1236.00000	48.95470
1238.00000	48.89192
1238.00000	48.20125
1240.00000	48.57797
1240.00000	49.14307
1242.00000	49.26865
1242.00000	48.64076
1244.00000	49.08028
1244.00000	49.20586
1246.00000	49.26865
1246.00000	50.21047
1248.00000	49.89653
1248.00000	49.77095
1250.00000	49.58259
1250.00000	50.14768
1252.00000	50.52441
1252.00000	50.64999
1254.00000	50.46162
1254.00000	50.14768
1256.00000	49.51980
1256.00000	50.21047
1258.00000	49.77095
1258.00000	50.52441
1260.00000	50.96393
1260.00000	50.46162
1262.00000	49.83374
1262.00000	48.89192
1264.00000	50.14768
1264.00000	50.90114
1266.00000	49.64537
1266.00000	50.27326
1268.00000	51.52902
1268.00000	50.90114
1270.00000	50.33604
1270.00000	50.90114
1272.00000	50.58720
1272.00000	50.71277
1274.00000	50.77556
1274.00000	50.96393
1276.00000	49.77095
1276.00000	50.90114
1278.00000	50.52441
1278.00000	51.02671
1280.00000	50.96393
1280.00000	50.83835
1282.00000	50.90114
1282.00000	50.14768
1284.00000	51.21508
1284.00000	50.02210
1286.00000	50.90114
1286.00000	51.08950
1288.00000	50.21047
1288.00000	50.33604
1290.00000	49.45701
1290.00000	51.27787
1292.00000	50.96393
1292.00000	50.27326
1294.00000	50.14768
1294.00000	49.77095
1296.00000	50.08489
1296.00000	50.39883
1298.00000	51.21508
1298.00000	50.27326
1300.00000	49.45701
1300.00000	50.02210
1302.00000	50.71277
1302.00000	50.52441
1304.00000	49.51980
1304.00000	50.27326
1306.00000	49.45701
1306.00000	50.14768
1308.00000	50.77556
1308.00000	49.89653
1310.00000	49.77095
1310.00000	50.08489
1312.00000	49.20586
1312.00000	50.02210
1314.00000	50.08489
1314.00000	49.58259
1316.00000	49.70816
1316.00000	49.95932
1318.00000	49.14307
1318.00000	49.45701
1320.00000	49.39422
1320.00000	49.77095
1322.00000	49.45701
1322.00000	48.82913
1324.00000	48.95470
1324.00000	48.82913
1326.00000	48.95470
1326.00000	48.20125
1328.00000	48.51519
1328.00000	48.89192
1330.00000	48.76634
1330.00000	48.26403
1332.00000	47.95009
1332.00000	48.32682
1334.00000	47.82452
1334.00000	48.20125
1336.00000	48.07567
1336.00000	47.44779
1338.00000	47.32221
1338.00000	48.20125
1340.00000	48.01288
1340.00000	48.07567
1342.00000	47.13385
1342.00000	46.12924
1344.00000	46.00366
1344.00000	46.19202
1346.00000	45.87808
1346.00000	45.87808
1348.00000	45.62693
1348.00000	45.31299
1350.00000	44.62232
1350.00000	44.74789
1352.00000	44.62232
1352.00000	44.12001
1354.00000	43.99444
1354.00000	42.48752
1356.00000	43.42934
1356.00000	42.61310
1358.00000	43.05261
1358.00000	42.61310
1360.00000	41.04339
1360.00000	41.23176
1362.00000	41.85964
